ch1,ch2,ch3,ch4
-0.16960144,5.385208,0.020370483,2.9403687
-0.16923523,5.3661346,0.006454468,2.8427124
-0.16566467,5.374527,-4.5776367e-05,2.8884888
-0.16630554,5.379486,0.0096588135,2.897644
-0.16777039,5.3661346,0.007827759,2.9190063
-0.16809082,5.367279,0.019088745,2.8671265
-0.17051697,5.369568,-0.008560181,2.4032593
-0.17321777,5.3806305,-0.023986816,2.8884888
-0.1741333,5.366516,-0.007827759,2.87323
-0.17376709,5.366516,-0.01272583,2.8884888
-0.1723938,5.373001,-0.018814087,2.9037476
-0.1722107,5.385971,-0.003112793,2.9129028
-0.17262268,5.3642273,0.006088257,2.8533936
-0.17266846,5.367279,0.004623413,2.7786255
-0.17326355,5.3707123,-0.009933472,2.8457642
-0.17124939,5.3791046,-0.004714966,2.8579712
-0.16923523,5.393982,0.008743286,2.8640747
-0.16744995,5.366516,0.0079193115,2.8381348
-0.16822815,5.373001,0.020095825,2.8518677
-0.17106628,5.3836823,0.024032593,2.8457642
-0.1739502,5.363846,0.018997192,2.8747559
-0.17591858,5.368805,-0.006866455,2.8274536
-0.1750946,5.3798676,-0.008972168,2.8259277
-0.17459106,5.3653717,-0.019088745,2.8305054
-0.17591858,5.3653717,-0.029342651,2.8503418
-0.17825317,5.370331,-0.02078247,2.720642
-0.17921448,5.382538,-0.019088745,2.8182983
-0.17774963,5.3634644,0.0006866455,2.8396606
-0.1750946,5.3668976,0.004714966,2.708435
-0.17349243,5.3741455,0.0032958984,2.7908325
-0.17198181,5.389786,-0.008102417,2.7938843
-0.17271423,5.3642273,-0.0025177002,2.8182983
-0.17298889,5.3684235,0.017715454,2.8045654
-0.17033386,5.3829193,-0.010574341,2.4749756
-0.16923523,5.3634644,-0.0012359619,2.7770996
-0.17088318,5.369568,-0.0048980713,2.7816772
-0.17582703,5.373001,0.0046691895,2.8198242
-0.1799469,5.3871155,-0.008560181,2.7755737
-0.1818695,5.3653717,0.00032043457,2.7557373
-0.18218994,5.371475,0.008010864,2.7816772
-0.17733765,5.3627014,0.004623413,2.7664185
-0.16841125,5.3691864,-0.0053100586,2.748108
-0.16007996,5.373001,0.004257202,2.7542114
-0.1530304,5.3627014,0.0064086914,2.7572632
-0.14950562,5.361557,-0.0023345947,2.7786255
-0.14735413,5.363846,-0.0039367676,2.7420044
-0.14556885,5.373764,-0.0059051514,2.7328491
-0.14355469,5.3806305,0.0019226074,2.7420044
-0.14241028,5.363083,-0.0076904297,2.7297974
-0.14007568,5.3661346,-0.011764526,2.7267456
-0.1387024,5.37529,0.0010528564,2.7267456
-0.13851929,5.361557,0.025863647,2.7572632
-0.13769531,5.332947,0.016937256,2.7328491
-0.13723755,5.3627014,-0.0049438477,2.709961
-0.13114929,5.3684235,-0.013000488,2.7328491
-0.12364197,5.3791046,-0.01789856,2.7328491
-0.12135315,5.3634644,-0.018127441,2.7175903
-0.119018555,5.366516,-0.014923096,2.7114868
-0.119155884,5.3726196,-0.0050811768,2.6046753
-0.12135315,5.361557,-0.0075531006,2.6992798
-0.12496948,5.365753,-0.0033416748,2.671814
-0.12409973,5.3798676,0.009933472,2.6870728
-0.11979675,5.360794,0.027145386,2.7160645
-0.116363525,5.3684235,0.019226074,2.708435
-0.11416626,5.371475,-0.014694214,2.696228
-0.113342285,5.3951263,-0.03717041,2.6779175
-0.1131134,5.3604126,-0.038131714,2.6748657
-0.112197876,5.3668976,-0.01423645,2.6901245
-0.109680176,5.3699493,0.008010864,2.671814
-0.10675049,5.360794,0.03501892,2.6931763
-0.10295105,5.3653717,0.026550293,2.6565552
-0.101760864,5.373001,0.016799927,2.6672363
-0.1038208,5.389023,0.020828247,2.671814
-0.10675049,5.360794,-0.0034332275,2.6809692
-0.10908508,5.3642273,-0.05406189,2.59552
-0.11064148,5.3791046,-0.038360596,2.6428223
-0.108444214,5.3604126,-0.041427612,2.671814
-0.10551453,5.3634644,-0.034240723,2.6748657
-0.101760864,5.37796,-0.0023345947,2.6382446
-0.10102844,5.360794,0.007736206,2.6428223
-0.10194397,5.360794,0.017486572,2.6687622
-0.108169556,5.364609,0.00032043457,2.6260376
-0.11265564,5.381012,0.0019683838,2.6306152
-0.11192322,5.36232,-0.0033416748,2.6260376
-0.11174011,5.3791046,-0.01222229,2.659607
-0.111465454,5.3604126,0.0071868896,2.619934
-0.11100769,5.36499,0.0064086914,2.6290894
-0.11256409,5.385208,-0.010391235,2.6382446
-0.11672974,5.3604126,-0.0001373291,2.6031494
-0.119155884,5.3653717,-0.0035247803,2.609253
-0.1197052,5.376053,-0.012130737,2.619934
-0.11943054,5.3596497,-0.015060425,2.6290894
-0.11613464,5.363846,0.0058135986,2.5863647
-0.112976074,5.3798676,0.004257202,2.6290894
-0.11192322,5.359268,0.007232666,2.6138306
-0.1164093,5.363083,-0.0027008057,2.0767212
-0.1212616,5.376816,0.00032043457,2.5863647
-0.1255188,5.3588867,0.010299683,2.5772095
-0.1288147,5.3627014,0.0016937256,2.6062012
-0.13238525,5.3771973,-0.012634277,2.5787354
-0.13673401,5.360794,-0.008651733,2.5741577
-0.1381073,5.3653717,0.011672974,2.5772095
-0.1379242,5.3684235,0.011123657,2.5848389
-0.1396637,5.360794,-0.003250122,2.5985718
-0.14085388,5.360794,-0.013549805,2.5619507
-0.13948059,5.3707123,0.0020599365,2.5741577
-0.13710022,5.3604126,-0.0065460205,2.5680542
-0.13728333,5.363846,-0.007095337,2.5939941
-0.13645935,5.3733826,-0.0011444092,2.5543213
-0.13833618,5.3585052,-0.00018310547,2.5604248
-0.13916016,5.3668976,-0.008377075,2.5665283
-0.13531494,5.3775787,-0.012313843,2.4429321
-0.133255,5.359268,0.0028839111,2.5497437
-0.13398743,5.3691864,-0.008605957,2.5680542
-0.13435364,5.359268,-0.008239746,2.5375366
-0.13352966,5.3668976,-0.01776123,2.5680542
-0.13572693,5.3707123,-0.018951416,2.558899
-0.13627625,5.359268,0.00022888184,2.5375366
-0.1330719,5.3627014,-0.0037078857,2.5436401
-0.12698364,5.3726196,-0.014785767,2.5100708
-0.12336731,5.359268,0.011627197,2.531433
-0.11933899,5.36499,0.023117065,2.5619507
-0.113845825,5.3585052,0.036849976,2.5222778
-0.11054993,5.363083,0.03904724,2.557373
-0.10739136,5.3783417,0.02293396,2.079773
-0.10418701,5.359268,0.0124053955,2.5253296
-0.101119995,5.3676605,-0.007003784,2.5375366
-0.09928894,5.359268,-0.031677246,2.2445679
-0.098602295,5.367279,-0.03529358,2.508545
-0.09768677,5.3710938,-0.040786743,2.5100708
-0.093429565,5.358124,-0.051864624,2.5497437
-0.087020874,5.3668976,-0.023666382,2.507019
-0.08180237,5.389023,-0.003250122,2.5299072
-0.07383728,5.361557,0.016159058,2.5009155
-0.06477356,5.380249,0.005630493,2.5405884
-0.05506897,5.357361,0.0016021729,2.482605
-0.048110962,5.3634644,0.0072784424,2.4993896
-0.041015625,5.374527,0.030075073,2.4993896
-0.03437805,5.3577423,0.02330017,2.496338
-0.027786255,5.365753,0.013000488,2.5161743
-0.021148682,5.372238,-0.010070801,2.4917603
-0.013137817,5.3588867,-0.0385437,2.4887085
-0.0063171387,5.360794,-0.05003357,2.5039673
0.0016021729,5.3699493,-0.022888184,2.494812
0.009475708,5.3562164,0.0053100586,2.4734497
0.017532349,5.361557,0.0037078857,2.5131226
0.024261475,5.397415,0.004714966,2.4765015
0.02961731,5.360031,0.0043029785,2.4856567
0.033920288,5.3676605,-0.00077819824,2.5161743
0.034973145,5.3569794,-0.0066375732,2.4642944
0.038085938,5.357361,-0.007827759,2.4673462
0.042663574,5.369568,0.008285522,2.4520874
0.047195435,5.3546906,0.014602661,2.4719238
0.05003357,5.363846,0.006591797,2.4978638
0.055618286,5.3928375,-0.012359619,2.4627686
0.06303406,5.3554535,-4.5776367e-05,2.4612427
0.067337036,5.360031,-0.0016021729,2.4536133
0.07168579,5.3821564,-0.009246826,2.4917603
0.073287964,5.3554535,0.0056762695,2.4551392
0.07447815,5.361557,0.0010528564,2.4642944
0.07420349,5.3791046,-0.0070495605,2.4673462
0.07310486,5.3539276,-0.010482788,2.458191
0.07209778,5.3604126,-0.0072784424,2.444458
0.07017517,5.3775787,-0.0027008057,2.4551392
0.07095337,5.3554535,0.00018310547,2.4276733
0.07086182,5.369568,0.015335083,2.4490356
0.07173157,5.3546906,-0.0030670166,2.4795532
0.07406616,5.3604126,-0.0001373291,2.4353027
0.07644653,5.3806305,0.0010528564,2.4429321
0.07672119,5.360794,0.001876831,2.4337769
0.074295044,5.376816,-0.01222229,2.4353027
0.07475281,5.355072,-0.009292603,2.4276733
0.07273865,5.363846,0.005722046,2.4719238
0.0710907,5.374527,0.0019683838,2.4276733
0.070129395,5.3546906,0.0055389404,2.4276733
0.06889343,5.360031,0.004989624,1.8173218
0.07347107,5.376816,0.001876831,2.4230957
0.073791504,5.3531647,0.008010864,2.4398804
0.069488525,5.360031,0.0017852783,2.4673462
0.06674194,5.3554535,0.0014190674,2.4429321
0.066467285,5.3577423,-0.0051727295,2.4246216
0.065597534,5.3531647,-0.004211426,2.4154663
0.06225586,5.3588867,0.0072784424,2.4124146
0.057128906,5.3546906,-0.0044403076,2.4108887
0.05470276,5.3604126,-0.04005432,2.406311
0.0544281,5.3539276,-0.023849487,2.4368286
0.05795288,5.3627014,-0.010757446,2.3971558
0.061569214,5.3791046,0.0016479492,2.406311
0.06321716,5.3546906,0.0031585693,2.4154663
0.06413269,5.3604126,0.0013275146,2.4230957
0.06390381,5.3764343,-0.012130737,2.3269653
0.062805176,5.3512573,0.0021514893,2.4032593
0.06175232,5.363083,0.0054473877,2.4475098
0.06175232,5.3520203,0.023025513,2.3986816
0.061843872,5.359268,0.009017944,2.4093628
0.06147766,5.3546906,0.014419556,2.394104
0.06138611,5.3531647,0.004714966,2.3986816
0.059646606,5.361557,0.00018310547,2.4002075
0.056991577,5.3951263,-0.0001373291,2.178955
0.05570984,5.3596497,-0.01423645,2.3757935
0.053146362,5.372238,-0.030075073,2.406311
0.048843384,5.3524017,-0.041885376,2.4230957
0.044631958,5.3577423,-0.029205322,2.3864746
0.044265747,5.3756714,-0.010803223,2.380371
0.044540405,5.3524017,0.013595581,2.3849487
0.04499817,5.3604126,0.007507324,2.3605347
0.044448853,5.381012,0.01121521,2.243042
0.04197693,5.36232,-0.0004119873,2.3880005
0.038269043,5.371475,0.0012817383,2.36969
0.034103394,5.3546906,-0.0002746582,2.406311
0.03199768,5.3653717,-0.0045776367,2.3620605
0.03364563,5.3928375,-0.012496948,2.3757935
0.03364563,5.3596497,0.0071868896,2.3788452
0.031311035,5.376816,-0.012588501,2.3544312
0.035202026,5.3417206,-0.006729126,2.3605347
0.040603638,5.3668976,-0.010299683,2.4032593
0.04270935,5.385208,-0.009750366,2.3666382
0.039230347,5.3585052,0.0059051514,2.3666382
0.037399292,5.3726196,0.0004119873,2.3757935
0.035842896,5.357361,0.007369995,2.3544312
0.039138794,5.373764,-0.014053345,2.3468018
0.042251587,5.3749084,-0.0058135986,2.36969
0.04270935,5.367279,-0.010070801,2.3452759
0.046554565,5.3585052,-0.0017852783,2.3498535
0.050354004,5.363846,-0.0048980713,2.3788452
0.051223755,5.373764,0.013504028,2.3330688
0.0501709,5.359268,0.016433716,2.3422241
0.050811768,5.3604126,0.008743286,2.3361206
0.050216675,5.3718567,0.004989624,2.3544312
0.05090332,5.3604126,0.008468628,2.3635864
0.054336548,5.360031,-0.0010528564,2.3666382
0.055755615,5.368805,-0.0045318604,2.3635864
0.05255127,5.373764,-0.0005950928,2.3239136
0.050582886,5.3985596,-0.015151978,2.3361206
0.05026245,5.3604126,-0.015838623,2.3269653
0.04673767,5.3611755,-0.021469116,2.3254395
0.043899536,5.3668976,-0.015472412,2.3468018
0.03996277,5.3813934,-0.00819397,2.3208618
0.035568237,5.359268,0.0055389404,2.330017
0.033554077,5.3668976,0.016525269,2.3330688
0.035339355,5.381012,0.008743286,2.3086548
0.038269043,5.360794,0.011123657,2.305603
0.04486084,5.363846,-0.01423645,2.3635864
0.048797607,5.3783417,-0.006729126,2.3468018
0.050628662,5.360794,-0.0012359619,2.3132324
0.05003357,5.360794,-0.009567261,2.305603
0.047470093,5.369568,9.1552734e-05,2.1072388
0.04714966,5.3707123,0.0035247803,2.305603
0.04536438,5.385208,0.0005493164,2.3269653
0.04399109,5.36232,-0.009475708,2.3452759
0.04421997,5.369568,-0.015838623,2.3147583
0.042800903,5.3676605,-0.009109497,2.0523071
0.04257202,5.37796,0.0054473877,2.2903442
0.041244507,5.3993225,-0.0020599365,2.2964478
0.039779663,5.360794,0.009109497,2.31781
0.039871216,5.365753,0.01625061,2.3162842
0.041381836,5.371475,0.015335083,1.7227173
0.04133606,5.393219,0.011856079,2.2903442
0.039413452,5.360794,-0.004211426,2.3010254
0.040237427,5.3661346,-0.005630493,2.2994995
0.039596558,5.376053,-0.013824463,2.2720337
0.037216187,5.361557,-0.011489868,2.2842407
0.037078857,5.3684235,-0.036392212,2.3101807
0.04096985,5.385208,-0.043167114,2.29187
0.043258667,5.3611755,-0.0096588135,2.2750854
0.046279907,5.3699493,0.0087890625,2.3025513
0.04586792,5.3829193,0.019958496,2.2903442
0.046188354,5.3611755,0.008010864,1.739502
0.047424316,5.3684235,0.0021514893,2.268982
0.046691895,5.385208,0.010940552,2.3010254
0.045181274,5.360794,0.0020599365,2.2750854
0.04522705,5.3684235,0.017807007,2.2659302
0.046554565,5.3791046,-0.0029754639,2.29187
0.045913696,5.361557,-0.020324707,2.0614624
0.04449463,5.3653717,-0.017166138,2.256775
0.04559326,5.369568,0.015609741,2.2842407
0.047286987,5.3871155,0.009887695,2.105713
0.044540405,5.36232,-0.008239746,2.256775
0.042297363,5.3668976,0.0021514893,2.2476196
0.042160034,5.3791046,0.0064086914,2.2537231
0.042526245,5.3627014,-0.015060425,2.268982
0.040603638,5.360794,-0.03616333,2.293396
0.038131714,5.3653717,-0.026046753,2.2476196
0.03694153,5.3783417,-0.0027008057,2.0370483
0.039367676,5.361557,0.00064086914,2.2399902
0.041885376,5.3653717,0.0055389404,2.268982
0.039413452,5.36232,-0.014053345,2.2445679
0.034744263,5.3718567,-0.007736206,2.2781372
0.02760315,5.361557,0.0037078857,2.268982
0.022659302,5.397415,-0.00050354004,2.256775
0.022888184,5.3707123,0.008468628,2.256775
0.02558899,5.360794,-0.00091552734,2.2323608
0.028244019,5.3699493,0.009841919,2.2232056
0.02861023,5.3775787,-0.0048980713,2.2521973
0.029708862,5.361557,-0.011306763,2.218628
0.03199768,5.3691864,0.0051727295,2.2354126
0.035842896,5.3806305,-0.0041656494,2.2232056
0.040145874,5.3604126,-0.0033874512,2.229309
0.039138794,5.369568,-0.026138306,2.2125244
0.033966064,5.396652,-0.013870239,2.2247314
0.029571533,5.366516,-0.0029754639,2.1072388
0.029891968,5.3756714,0.008377075,2.2109985
0.0309906,5.361557,0.004348755,2.2445679
0.03327942,5.366516,0.003250122,2.0492554
0.030807495,5.376053,0.011077881,2.2079468
0.022750854,5.36232,0.0020141602,2.2354126
0.01789856,5.370331,0.008102417,2.1987915
0.017990112,5.381012,-0.0014190674,2.230835
0.018356323,5.359268,0.02243042,2.192688
0.020095825,5.3653717,0.004714966,2.2109985
0.020828247,5.37796,-0.012359619,2.2323608
0.023254395,5.360031,-0.011306763,2.1835327
0.027877808,5.363846,-0.027420044,2.1957397
0.029342651,5.3726196,-0.021102905,2.2155762
0.028656006,5.360794,-0.016525269,2.1774292
0.029800415,5.3653717,-0.0011444092,2.2018433
0.03263855,5.3604126,0.0024261475,2.218628
0.036117554,5.370331,-0.0030670166,2.1759033
0.0410614,5.3791046,-0.010848999,2.1987915
0.041519165,5.361557,0.00050354004,2.1957397
0.039230347,5.360794,-0.0012817383,2.1957397
0.036849976,5.369568,-0.0019683838,2.1835327
0.035339355,5.3878784,0.019363403,2.178955
0.03364563,5.366516,0.012313843,2.1957397
0.02998352,5.3699493,0.024353027,2.191162
0.028152466,5.386734,0.007507324,1.6525269
0.02911377,5.360794,-0.017623901,2.156067
0.030441284,5.369568,-0.04408264,2.154541
0.031448364,5.3749084,-0.02128601,2.1987915
0.031951904,5.360031,-0.017532349,2.1713257
0.03401184,5.3668976,0.003982544,2.192688
0.03227234,5.381012,0.0059051514,1.8447876
0.02746582,5.360031,0.014602661,2.1652222
