ch1,ch2,ch3,ch4
-0.085739136,4.7992706,0.008743286,4.0115356
-0.08532715,4.7908783,0.018951416,4.019165
-0.07493591,4.8000336,0.022659302,4.019165
-0.061294556,4.8088074,-0.0040740967,4.01001
-0.044815063,4.788971,0.0034332275,3.9901733
-0.023986816,4.795456,0.0025177002,3.9901733
-0.0067749023,4.836273,-0.031539917,3.9871216
0.0001373291,4.7992706,-0.03538513,4.005432
-0.0013275146,4.8114777,-0.013366699,3.8650513
-0.007507324,4.788971,-0.0048065186,3.968811
-0.012496948,4.8049927,-0.004257202,3.9901733
-0.019042969,4.7885895,-0.01322937,3.831482
-0.024124146,4.7985077,-0.019088745,3.9657593
-0.029754639,4.790497,0.0027923584,3.9855957
-0.031814575,4.7985077,0.025131226,3.9489746
-0.031402588,4.800415,0.017623901,3.9764404
-0.028793335,4.791641,-0.00022888184,3.8345337
-0.034469604,4.798889,-0.011398315,3.9535522
-0.042526245,4.8103333,-0.019363403,3.9459229
-0.051223755,4.790497,-0.008239746,3.9642334
-0.06248474,4.796982,-0.007827759,3.95813
-0.08015442,4.817581,0.004257202,3.95813
-0.10661316,4.79126,0.0087890625,3.93219
-0.12593079,4.7748566,0.005996704,3.4851074
-0.119888306,4.791641,0.0012817383,3.9260864
-0.09919739,4.793167,0.0071868896,3.9169312
-0.0770874,4.798889,0.007003784,3.9077759
-0.05644226,4.790497,0.016021729,3.9016724
-0.039367676,4.8000336,0.002609253,3.9291382
-0.02796936,4.8252106,0.003112793,3.9001465
-0.035064697,4.8202515,-0.0066375732,3.892517
-0.0544281,4.811096,0.011352539,3.9245605
-0.06889343,4.7920227,-0.008605957,3.9047241
-0.08015442,4.811096,-0.010025024,3.892517
-0.09187317,4.790497,0.00032043457,3.8742065
-0.09938049,4.7977448,0.0054473877,3.8772583
-0.10597229,4.831314,-0.0020141602,3.88031
-0.10455322,4.7935486,-0.0012817383,3.8772583
-0.09150696,4.8103333,-0.0061798096,3.8772583
-0.077682495,4.7958374,-0.0029296875,3.868103
-0.07383728,4.791641,-0.013320923,3.8894653
-0.076171875,4.7992706,0.004211426,3.8650513
-0.0836792,4.7927856,0.002609253,3.8742065
-0.09700012,4.7973633,0.0034332275,3.8772583
-0.108444214,4.8114777,-0.006362915,3.8604736
-0.120895386,4.7908783,-0.016342163,3.855896
-0.12519836,4.8038483,-0.0006866455,3.8589478
-0.11480713,4.79126,-0.017166138,3.8406372
-0.11613464,4.7992706,0.0011444092,3.8589478
-0.14190674,4.821396,-0.004623413,3.843689
-0.16886902,4.7920227,0.00022888184,3.855896
-0.20091248,4.796982,0.01121521,3.8253784
-0.23542786,4.815674,0.004257202,3.8146973
-0.3006134,4.8000336,0.016525269,3.817749
-0.3972931,4.8023224,0.014465332,3.8116455
-0.43588257,4.8103333,0.010848999,3.4622192
-0.4026947,4.791641,0.011764526,3.8146973
-0.33998108,4.798889,0.0014190674,3.8070679
-0.2855072,4.809189,-0.00869751,3.819275
-0.22357178,4.7901154,-0.024490356,3.8070679
-0.13883972,4.794693,-0.008102417,3.8070679
-0.03630066,4.806137,-0.012863159,3.8101196
0.05506897,4.7901154,-0.0016479492,3.8131714
0.10871887,4.7893524,-0.010665894,3.8009644
0.12007141,4.7958374,-0.014419556,3.7826538
0.109817505,4.8049927,-0.028152466,3.7826538
0.07040405,4.8179626,-0.014968872,3.7826538
0.040786743,4.7908783,-9.1552734e-05,3.7765503
0.011764526,4.7992706,0.009750366,3.8009644
-0.036071777,4.8358917,0.022521973,3.477478
-0.09361267,4.798889,0.020553589,3.7826538
-0.1328888,4.7950745,0.013595581,3.7734985
-0.13119507,4.8000336,0.008972168,3.7612915
-0.11256409,4.8130035,-0.010025024,3.6437988
-0.08061218,4.789734,-0.014190674,3.7582397
-0.020828247,4.796219,-0.0050811768,3.7658691
0.035110474,4.818344,-0.0029754639,3.7704468
0.07196045,4.7920227,-0.007827759,3.7521362
0.09562683,4.8000336,-0.00819397,3.7399292
0.10066223,4.827118,-0.007095337,3.767395
0.09466553,4.798889,-0.0037078857,3.741455
0.08647156,4.798889,0.0076446533,3.4713745
0.07759094,4.8160553,0.013458252,3.7399292
0.07727051,4.790497,0.008102417,3.7475586
0.07292175,4.802704,0.0006866455,3.7216187
0.065597534,4.817581,-0.0009613037,3.7200928
0.058776855,4.796982,-0.011856079,3.7322998
0.04637146,4.8358917,-0.009933472,3.7490845
0.026733398,4.798889,-0.020645142,3.730774
0.0119018555,4.7943115,-0.015151978,3.7490845
0.008926392,4.802704,-0.012680054,3.7216187
-0.005722046,4.7943115,-0.02192688,3.7139893
-0.025314331,4.793167,-0.0048980713,3.6972046
-0.03904724,4.8023224,-0.00091552734,3.6972046
-0.03895569,4.8057556,0.008926392,3.6987305
-0.025039673,4.7935486,0.0050811768,3.692627
-0.025543213,4.796219,0.0037078857,3.692627
-0.034744263,4.806137,0.0020141602,3.7002563
-0.04508972,4.832077,0.0037078857,3.6849976
-0.048614502,4.79393,0.023666382,3.7139893
-0.04335022,4.8015594,0.02229309,3.6956787
-0.045822144,4.8152924,-0.011398315,3.4805298
-0.0660553,4.790497,-0.01322937,3.6727905
-0.08720398,4.7992706,-0.009841919,3.6972046
-0.103500366,4.816818,-0.0015106201,3.703308
-0.10551453,4.791641,-0.0020141602,3.6819458
-0.09590149,4.801941,0.0016937256,3.6880493
-0.097091675,4.8122406,0.0011444092,3.6758423
-0.08857727,4.792404,0.012634277,3.6697388
-0.07557678,4.8023224,0.011123657,3.6697388
-0.073013306,4.8069,-0.006088257,3.6621094
-0.08509827,4.8366547,-0.007369995,3.6575317
-0.07749939,4.796219,0.00032043457,3.6575317
-0.06266785,4.813385,0.01625061,3.6697388
-0.052871704,4.79393,0.016708374,3.65448
-0.041610718,4.803467,-0.0020141602,3.6605835
-0.03277588,4.793167,-0.018722534,3.5995483
-0.052825928,4.7985077,-0.022842407,3.6361694
-0.11508179,4.817581,-0.014465332,3.6560059
-0.18223572,4.7966003,-0.010665894,3.668213
-0.21437073,4.806137,-0.03277588,3.6392212
-0.19390869,4.793167,-0.0069122314,3.6239624
-0.15609741,4.7973633,0.0079193115,3.652954
-0.10990906,4.8114777,0.0068206787,3.6483765
-0.05470276,4.796982,0.0016937256,3.6270142
0.009567261,4.8038483,0.0048065186,3.6361694
0.05218506,4.79393,0.013595581,3.642273
0.06820679,4.7992706,-0.00018310547,3.4225464
0.06518555,4.8049927,-0.0056762695,3.6087036
0.062576294,4.7927856,-0.009750366,3.6224365
0.06724548,4.798126,-0.025039673,3.630066
0.058273315,4.8187256,-0.018814087,3.617859
0.03881836,4.7977448,-0.0071411133,3.6102295
0.03062439,4.8103333,0.010757446,3.6270142
0.0342865,4.7927856,0.022521973,3.62854
0.040878296,4.800415,0.017807007,3.5995483
0.034744263,4.7935486,0.02178955,3.6193848
0.029251099,4.7992706,-0.018539429,3.5949707
0.03163147,4.819107,-0.01776123,3.5949707
0.037857056,4.794693,-0.0051727295,3.5873413
0.0493927,4.805374,0.008605957,3.591919
0.06477356,4.830551,-0.007461548,3.6148071
0.07374573,4.801178,-0.025039673,3.5995483
0.086242676,4.8122406,-0.026550293,3.5751343
0.099472046,4.791641,-0.02229309,3.590393
0.104003906,4.8023224,-0.013458252,3.5995483
0.10386658,4.8137665,0.0025177002,3.5980225
0.09883118,4.7908783,-0.0021514893,3.5720825
0.094436646,4.7985077,0.0026550293,3.578186
0.0861969,4.835129,0.006362915,3.5873413
0.07740784,4.800415,0.019088745,3.5812378
0.075668335,4.838562,0.014923096,3.5583496
0.081710815,4.8000336,-0.0041656494,3.590393
0.08747864,4.83284,0.004852295,3.567505
0.086242676,4.798126,0.0072784424,3.578186
0.07621765,4.822159,0.02078247,3.5507202
0.06687927,4.800415,0.021743774,3.5507202
0.066329956,4.811859,0.0029754639,3.565979
0.07246399,4.791641,-0.029205322,3.5751343
0.083358765,4.801941,-0.027511597,3.5461426
0.10432434,4.792404,-0.028152466,3.5568237
0.12199402,4.801178,-0.028930664,3.5476685
0.1338501,4.817581,-0.012496948,3.529358
0.13865662,4.79126,-0.0019683838,3.529358
0.13911438,4.798889,0.021835327,3.5507202
0.14570618,4.7927856,0.0067749023,3.5232544
0.15184021,4.798889,-0.0014648438,3.1814575
0.15733337,4.811859,-0.0012817383,3.5232544
0.16355896,4.790497,0.013595581,3.5263062
0.1673584,4.7985077,0.004211426,3.5385132
0.17051697,4.8202515,-0.0023345947,3.5354614
0.17866516,4.79126,-0.013137817,3.5095215
0.1894226,4.7973633,-0.016616821,3.5263062
0.198349,4.8152924,-0.006729126,3.5079956
0.20562744,4.79126,0.0040740967,3.5140991
0.20622253,4.7927856,-0.0015563965,3.4988403
0.20306396,4.7992706,0.009841919,3.4866333
0.19628906,4.8282623,0.023620605,3.4988403
0.18521118,4.793167,0.014877319,3.501892
0.173172,4.808426,-0.0011444092,3.4988403
0.1642456,4.79126,-0.0062713623,3.4973145
0.15257263,4.7992706,-0.015701294,3.4866333
0.13563538,4.792404,-0.0070495605,3.4866333
0.11911011,4.8023224,-0.010025024,3.4957886
0.103271484,4.8194885,-0.00970459,3.477478
0.09617615,4.8023224,0.0050811768,3.4835815
0.0953064,4.8137665,0.009841919,3.4988403
0.09590149,4.792404,0.01776123,3.4957886
0.09397888,4.8038483,0.023757935,3.463745
0.089035034,4.8160553,-0.012176514,3.477478
0.066970825,4.793167,-0.016616821,3.477478
0.038589478,4.8038483,0.0015106201,3.451538
0.014373779,4.784012,0.003479004,3.453064
0.0059051514,4.801941,0.00091552734,3.453064
0.0071868896,4.8114777,-0.019363403,3.4729004
-0.0016937256,4.793167,-0.012634277,3.4439087
-0.017990112,4.8103333,-0.022750854,3.4698486
-0.027236938,4.793167,-0.003616333,3.4469604
-0.023254395,4.801941,0.0016937256,3.4500122
-0.010665894,4.834366,-0.0049438477,3.4484863
-0.01020813,4.7985077,-0.0009613037,3.463745
-0.009338379,4.811859,-0.019088745,3.4378052
-0.015838623,4.791641,-0.0020141602,3.4255981
-0.024353027,4.7985077,0.0031585693,3.440857
-0.035202026,4.8160553,0.004714966,3.453064
-0.0443573,4.793167,-0.0044403076,3.2974243
-0.0493927,4.8038483,-0.0027008057,3.4439087
-0.068618774,4.7935486,-0.0021514893,3.42865
-0.09590149,4.7992706,0.0051727295,3.4042358
-0.11357117,4.79393,0.013595581,3.4194946
-0.13119507,4.7992706,0.00045776367,3.3920288
-0.14094543,4.809189,-0.0009613037,3.401184
