ch1,ch2,ch3,ch4
-0.06463623,5.300522,0.01776123,2.6870728
-0.06349182,5.3092957,0.009109497,2.7053833
-0.057907104,5.2993774,-0.011444092,2.6809692
-0.05342102,5.3081512,0.010345459,2.7053833
-0.050125122,5.314636,0.0076904297,2.696228
-0.045318604,5.338669,0.0119018555,2.7114868
-0.038635254,5.299759,-0.0037994385,2.7160645
-0.03401184,5.306244,-0.007873535,2.6687622
-0.031539917,5.312729,-0.009384155,2.671814
-0.030212402,5.3230286,-0.0015106201,2.6748657
-0.028015137,5.3009033,-0.025680542,2.671814
-0.027786255,5.3050995,-0.02142334,2.708435
-0.025497437,5.31044,-0.010025024,2.6412964
-0.020736694,5.325699,0.007003784,2.6412964
-0.013641357,5.299759,0.021194458,2.6382446
-0.0029754639,5.3092957,0.009017944,2.6382446
0.0079193115,5.325699,0.0037994385,2.6443481
0.014877319,5.3009033,-0.0049438477,2.6687622
0.019592285,5.3138733,0.00032043457,2.6428223
0.027511597,5.300522,-0.008468628,2.6351929
0.03616333,5.3108215,-0.023391724,2.6474
0.04046631,5.3222656,-0.030212402,2.581787
0.04133606,5.301285,-0.010070801,2.6107788
0.04220581,5.308914,-0.0049438477,2.6275635
0.043441772,5.3188324,-0.00022888184,2.6229858
0.047790527,5.299759,-0.010665894,2.6260376
0.049621582,5.305481,0.011672974,2.5924683
0.04573059,5.321884,0.015563965,2.6031494
0.043533325,5.299759,-0.002746582,2.5741577
0.051452637,5.308914,0.0006866455,2.581787
0.06303406,5.3142548,-0.0062713623,2.5802612
0.06843567,5.300522,0.0025177002,2.5863647
0.06742859,5.3108215,0.0016021729,2.558899
0.07136536,5.3203583,-0.007369995,2.545166
0.077316284,5.3016663,-0.023712158,2.5619507
0.0811615,5.31044,-0.020187378,2.5741577
0.08262634,5.276108,-0.030258179,2.5375366
0.0854187,5.300522,-0.013961792,2.5268555
0.08830261,5.3100586,0.014831543,2.5436401
0.08665466,5.3337097,0.016159058,2.4978638
0.08258057,5.3050995,0.012680054,2.5405884
0.077819824,5.3131104,0.009567261,2.3666382
0.07424927,5.300522,0.019958496,2.5360107
0.07081604,5.3157806,-0.0028381348,2.4978638
0.06765747,5.300522,-0.012863159,2.5100708
0.063583374,5.3058624,-0.0033416748,2.4734497
0.06074524,5.344391,-0.011856079,2.4719238
0.0602417,5.3108215,-0.0048065186,2.4612427
0.06047058,5.3215027,-0.010253906,2.4719238
0.062164307,5.299759,-0.0044403076,2.4795532
0.06303406,5.308914,-0.015930176,2.4612427
0.06436157,5.31044,0.0030212402,2.4276733
0.06614685,5.334854,0.007003784,2.4154663
0.06719971,5.299759,0.017715454,2.4246216
0.06619263,5.3058624,0.0005493164,2.4368286
0.06427002,5.3180695,-0.0015106201,2.4276733
0.06568909,5.3016663,0.017074585,2.4139404
0.063949585,5.3035736,0.0014190674,2.381897
0.060287476,5.309677,-0.008377075,2.3788452
0.053649902,5.324173,-0.026504517,2.3742676
0.04801941,5.300522,-0.01776123,2.3788452
0.04522705,5.307007,-0.021377563,2.3757935
0.04046631,5.3237915,-0.015335083,2.3452759
0.03501892,5.3009033,-0.000869751,2.3391724
0.031814575,5.3073883,0.01121521,2.3452759
0.036346436,5.324173,0.02444458,2.3406982
0.041656494,5.300522,0.0045776367,2.3101807
0.046463013,5.311966,-0.011077881,2.3086548
0.048202515,5.3016663,0.0061798096,2.3132324
0.0493927,5.3066254,0.0020599365,2.2964478
0.054244995,5.3295135,-0.0038909912,2.3147583
0.054519653,5.303192,-0.012313843,2.256775
0.051361084,5.311203,-0.0036621094,2.256775
0.050216675,5.316925,0.024032593,2.2598267
0.04866028,5.3081512,0.006088257,2.2277832
0.04737854,5.317688,-0.021469116,2.241516
0.047790527,5.301285,-0.027786255,2.2338867
0.0476532,5.3100586,-0.026229858,2.241516
0.0476532,5.32341,-0.013320923,2.2155762
0.043807983,5.3001404,0.018447876,2.2109985
0.03643799,5.3066254,0.010482788,2.1957397
0.029342651,5.3359985,-0.00022888184,2.1881104
0.027786255,5.304718,0.0040740967,2.204895
0.028839111,5.313492,0.020736694,2.1652222
0.027694702,5.3016663,0.0011901855,2.1591187
0.023757935,5.3085327,0.013412476,2.1377563
0.025680542,5.3195953,-0.00050354004,2.1469116
0.02696228,5.2986145,-0.025680542,2.154541
0.0309906,5.3066254,-0.008285522,2.1011353
0.032455444,5.326462,-0.0071411133,2.105713
0.03401184,5.3092957,-0.018722534,2.1255493
0.032684326,5.317688,-0.03817749,2.0690918
0.029708862,5.300522,-0.009017944,2.0706177
0.025863647,5.3066254,-0.0041656494,2.1102905
0.023757935,5.324936,-0.0040283203,2.0614624
0.02645874,5.302429,-0.006729126,2.0568848
0.029159546,5.318451,-0.0119018555,1.6586304
0.029159546,5.3028107,0.010803223,2.0202637
0.030258179,5.307007,0.009292603,2.0217896
0.027328491,5.324173,-0.0058135986,2.029419
0.023757935,5.301285,0.0055389404,1.9973755
0.020370483,5.308914,0.028060913,1.979065
0.016067505,5.329895,0.015701294,2.0126343
0.017990112,5.3043365,-0.009109497,1.9424438
0.024124146,5.3100586,-0.019180298,1.9424438
0.029388428,5.342102,-0.045455933,1.9348145
0.03492737,5.300522,-0.027877808,1.9195557
0.036209106,5.3073883,-0.014053345,1.9302368
0.037857056,5.3215027,-0.00050354004,1.914978
0.044631958,5.301285,0.009979248,1.927185
0.048065186,5.3073883,0.0137786865,1.8981934
0.0443573,5.309677,-0.0037994385,1.8783569
0.044311523,5.3268433,0.0019226074,1.8615723
0.041519165,5.301285,0.0115356445,1.8386841
0.035705566,5.308914,0.0023345947,1.8371582
0.035339355,5.32341,0.015975952,1.8417358
0.039413452,5.3020477,0.008468628,1.8295288
0.04472351,5.3157806,-0.00036621094,1.802063
0.050949097,5.303192,0.009109497,1.7929077
0.05355835,5.309677,0.006088257,1.81427
0.05369568,5.321884,-0.010116577,1.7623901
0.05177307,5.3009033,-0.037490845,1.751709
0.04989624,5.3100586,-0.051315308,1.7440796
0.049850464,5.3150177,-0.02192688,1.7196655
0.051498413,5.3009033,-0.008834839,1.7318726
0.05342102,5.3020477,0.0024719238,1.7150879
0.055526733,5.3073883,0.029388428,1.7105103
0.058914185,5.3180695,0.036849976,1.6647339
0.060287476,5.300522,0.03767395,1.348877
0.062301636,5.309677,0.0110321045,1.6525269
0.06614685,5.321121,-0.017807007,1.6342163
